name,long,lat,group_link
Tampines East Zone '7' RN,103.958770015178,1.35530936311846,not_created
Tampines Green Meadows RN,103.939593973129,1.35620781466866,not_created
Tampines-Changkat Zone '1' RN,103.962266866221,1.35191877092049,not_created
Tampines-Changkat Zone '2' RN,103.955225444577,1.35225585000422,not_created
Tampines-Changkat Zone '3' RN,103.9474164642,1.34691470899239,not_created
MacPherson Zone 'F' RC,103.882860358632,1.32192500974033,not_created
MacPherson Residency RC,103.888112907115,1.32989201089642,not_created
Bukit Gombak Goodview Garden RC,103.75245246417,1.36486521249991,not_created
Bukit Gombak Guilin RC,103.751164498546,1.35551875977521,not_created
Bukit Gombak Hillgrove RC,103.754823608273,1.35275159186487,not_created
Woodgrove Zone '7' RC,103.782003066679,1.43045950427757,not_created
Woodgrove Zone '8' RC,103.785927942288,1.43392831973202,not_created
Woodgrove Zone '3' RC,103.793216476276,1.43828220171578,not_created
Woodgrove Zone '5' RC,103.790191537598,1.43724908091526,not_created
Woodgrove Zone '6' RC,103.793972077253,1.43649097915325,not_created
Sriville RC,103.898339984512,1.31718043614121,not_created
Ping An Green RC,103.925654812142,1.3283466765075,not_created
Yio Chu Kang Zone '7' RC,103.840002271174,1.381561704735,not_created
Bukit Batok Zone '11' RC,103.747356801892,1.34369380378574,not_created
Tanjong Pagar Plaza RC,103.842741243951,1.27590520126097,not_created
Tanjong Pagar Spottiswoode Park RC,103.834878787506,1.27442754089411,not_created
The Pinnacle@Duxton RC,103.841274613689,1.27553228139521,not_created
Eunos Zone '6' RN,103.908872190511,1.33244991362315,not_created
Hwi Yoh Ville RC,103.870584012157,1.36904730442836,not_created
Punggol Gems RN,103.90129593037,1.40252317335343,not_created
Compassvale Coris RC,103.897031079978,1.3819970277331,not_created
Chua Chu Kang Zone '4' RC,103.745841911606,1.3828379356881,not_created
Brontosaur Park RC,103.936000880125,1.37594758287424,not_created
Coastar RC,103.947376570524,1.37535084483496,not_created
Ang Mo Kio-Hougang Zone '8' RC,103.882497242732,1.37670583993849,not_created
Ang Mo Kio-Hougang Zone '9' RC,103.87977776993,1.37348306997507,not_created
Cheng San Zone 'A' RC,103.853040154765,1.37337446915701,not_created
Nee Soon Central Zone '6' RC,103.839312791046,1.41979748227778,not_created
Nee Soon Central Zone '7' RC,103.839666794755,1.42307981397327,not_created
Yishun Palm Springs RC,103.836398384971,1.43227064427263,not_created
Yishun Gardens RC,103.836155458511,1.43331686146396,not_created
Yishun Sunshine RC,103.838964722569,1.43498005992555,not_created
Yishun Hearts RC,103.83752301078,1.435337473031,not_created
Yishun Greenwalk RC,103.843292010844,1.4345059206246,not_created
Yishun Jasmine RC,103.845809925192,1.42883924158838,not_created
Tampines Ville RC,103.935952394887,1.35173850438617,not_created
Sembawang Zone 'B' RN,103.820883633046,1.45360895346077,not_created
Ansar RC,103.925001089389,1.32371727806337,not_created
Lengkong Tiga RC,103.910697530828,1.32458075687612,not_created
Elias View RC,103.942021013316,1.37462984179201,not_created
Green Oval Park RC,103.938148547475,1.38076797179957,not_created
Hillview @ Elias RC,103.940659594767,1.37757160099851,not_created
Pasir Ris Atlantis RC,103.936383542733,1.37755384115138,not_created
Pasir Ris Meridian RC,103.934480452297,1.37715361876133,not_created
Costa Ris RC,103.947710074125,1.36899452447853,not_created
Punggol Coral Tree RN,103.905663785857,1.40440162125556,not_created
Punggol Damai RN,103.907861037621,1.40442051719719,not_created
Punggol Parc Terraces RN,103.901186083679,1.41090728243885,not_created
Punggol Sunrise RN,103.909204129493,1.40528963821515,not_created
Punggol Link RN,103.915878608643,1.40279379251274,not_created
Punggol Raydew RN,103.918002840058,1.40167255104565,not_created
Punggol Coral RC,103.910981498574,1.39378388524043,not_created
Punggol Cove RC,103.906569315356,1.39809045829695,not_created
Bukit Ho Swee RC,103.833233528805,1.28821319299173,not_created
Ang Mo Kio-Hougang Zone '1'RC,103.887136604313,1.37067891550364,not_created
Ang Mo Kio-Hougang Zone '2'RC,103.882323505214,1.37051386450356,not_created
Ang Mo Kio-Hougang Zone '3'RC,103.8806199431,1.3715455241191,not_created
Ang Mo Kio-Hougang Zone '4'RC,103.882388343307,1.37337937105369,not_created
Ang Mo Kio-Hougang Zone '5'RC,103.884099372115,1.37337021549436,not_created
Ang Mo Kio-Hougang Zone '6' RC,103.878187424869,1.37572956868458,not_created
Ang Mo Kio-Hougang Zone '7' RC,103.880281768977,1.3772188518475,not_created
Sembawang Zone 'D' RN,103.802661298861,1.44746649596221,not_created
Jurong Spring Zone 'D' RC,103.716072728922,1.35291392915541,not_created
Jurong Spring Zone 'E' RC,103.71641739803,1.34788416089383,not_created
Jurong Spring Zone 'F' RC,103.71885315515,1.35366859509619,not_created
Taman Jurong Zone 'B' RC,103.72330612874,1.33388939587916,not_created
Taman Jurong Zone 'D' RC,103.720528206083,1.33963604074386,not_created
Taman Jurong Zone 'E' RC,103.722395565233,1.33745033948688,not_created
Woodlands Zone '7' RN,103.796998851606,1.43542608539826,not_created
Cashew Zone '3' RC,103.761516285604,1.38251964969607,not_created
Cashew Zone '5' RC,103.764775600066,1.37885365124014,not_created
Marsiling Zone '6' RN,103.775977123157,1.43010377495718,not_created
Bishan East Zone '6' RC,103.855033183147,1.34662506515626,not_created
Thomson Shunfu RC,103.837185219274,1.3514788045653,not_created
Bishan Heights RC,103.845156531521,1.35692384450598,not_created
Bishan North Zone '1' RC,103.847451982475,1.35453673886356,not_created
Hong Kah North Zone '1' RN,103.746031525951,1.36179958755686,not_created
Teck Ghee Jubilee RN,103.846887402645,1.36789986996085,not_created
Tampines East Zone '2' RN,103.952704023279,1.35401798432019,not_created
Tampines East Zone '3' RN,103.947212198517,1.35549050275309,not_created
Toa Payoh North Zone '2' RC,103.845226513147,1.34240196908904,not_created
Telok Blangah Parcview RN,103.807652259105,1.27621203916566,not_created
Nee Soon Central Zone '5' RC,103.836103039038,1.4205793715709,not_created
Woodlands Zone '8' RN,103.803192516442,1.43671737846592,not_created
Woodlands Zone '9' RN,103.799117869578,1.43698595559977,not_created
Bedok Bougainvillea RC,103.93340528706,1.32248962075163,not_created
Bedok Bunga Merah RC,103.939847222779,1.32190663639278,not_created
Bedok Orchid RC,103.936222129443,1.32209389480633,not_created
Bedok Sunflower RC,103.939124525932,1.32283702829756,not_created
Changi Simei Zone '1' RC,103.951007443855,1.34301953446595,not_created
Changi Simei Zone '2' RC,103.955678508532,1.34731365676614,not_created
Changi Simei Zone '4' RC,103.956903461045,1.34360959404174,not_created
Parc Lumiere RC,103.95853905405,1.34247709035893,not_created
Fengshan Cedar RN,103.941309739956,1.33288899508459,not_created
Balam RC,103.88540800234,1.3296823206226,not_created
Kreta Ayer RC,103.842463401205,1.28074833067945,not_created
Jalan Besar Boon Keng RC,103.860896695276,1.31708802980472,not_created
Whampoa Gardens RC,103.857337491664,1.32626356977454,not_created
Whampoa McNair RC,103.858250686108,1.32131172981386,not_created
Whampoa Towner RC,103.860979749766,1.31982353724453,not_created
Whampoa View RC,103.854799927378,1.32227606628757,not_created
Potong Pasir Zone '1' RC,103.854370727826,1.34183370128612,not_created
Potong Pasir Zone '2' RC,103.865597002044,1.33576029121741,not_created
Potong Pasir Zone '3' RC,103.868810596496,1.33369012403378,not_created
Potong Pasir Zone '4' RC,103.863599517298,1.33605593904761,not_created
Tampines Vista RC,103.931944760139,1.35371258495645,not_created
Tampines North Zone '3' RC,103.950148200773,1.35955258017468,not_created
Tampines North Zone '4' RC,103.951661284445,1.35742125386873,not_created
Tampines North Zone '5' RC,103.953613072507,1.36189868576485,not_created
Hougang Zone '4' RN,103.898588742073,1.3704454886097,not_created
Hougang Zone '5' RN,103.888264890169,1.36564787366169,not_created
Hougang Zone '6' RN,103.89079533636,1.37008344024379,not_created
Toa Payoh East Zone '5' RC,103.857761545499,1.33165936329621,not_created
Geylang East Grove RC,103.886675677208,1.31838863623896,not_created
MacPherson Aljunied Crescent Zone '1' RC,103.885168796429,1.31901275469313,not_created
MacPherson Aljunied Crescent Zone '2' RC,103.885423362549,1.32165649733879,not_created
MacPherson Zone 'A' RC,103.886293549991,1.32684923065663,not_created
MacPherson Zone 'B' RC,103.887203614025,1.32740030691586,not_created
MacPherson Zone 'C' RC,103.887996822192,1.32491504231925,not_created
Sembawang Zone 'E' RN,103.80110649092,1.44159550066733,not_created
Sembawang Zone 'G' RN,103.793193114548,1.44572144754626,not_created
Sembawang Zone 'H' RN,103.79873761419,1.44646332455711,not_created
Sembawang Zone 'J' RN,103.802849502761,1.44239411314543,not_created
Bukit Panjang Zone '8' RC,103.768801165869,1.38230351922009,not_created
Gateway View RN,103.763231691,1.32098587798622,not_created
Canberra Zone '7' RN,103.814035193874,1.45445318629995,not_created
Canberra Skylife RN,103.817027697408,1.44405281033985,not_created
Gambas Zone '1' RC,103.822098678492,1.4470356017836,not_created
Gambas Zone '2' RC,103.820209046463,1.45038762900387,not_created
Jade Dew RN,103.844383981559,1.41998044342861,not_created
Bukit Batok Zone '12' RN,103.754650917658,1.34593564751014,not_created
Bukit Batok East Nature View RC,103.759046844564,1.34463616946673,not_created
Admiralty Zone '9' RC,103.804429888798,1.43809963028268,not_created
Canberra Zone '1' RN,103.815820089518,1.44732828255828,not_created
Canberra Zone '2' RN,103.816852394031,1.44944133688612,not_created
Canberra Zone '3' RN,103.816488466275,1.45245221117561,not_created
Canberra Zone '4' RN,103.815580870886,1.4560369974321,not_created
Canberra Zone '5' RN,103.817932353429,1.45219746321571,not_created
Canberra Zone '6' RN,103.819475592047,1.45199817051583,not_created
Yew Tee Zone '12' RC,103.749496164845,1.40174073217003,not_created
Yew Tee Zone '7' RC,103.743786302032,1.39942409870146,not_created
Bishan East Zone '2' RC,103.851553263879,1.34711902421129,not_created
Bishan East Zone '3' RC,103.850312179202,1.34816797657565,not_created
Bishan East Zone '4' RC,103.853592511143,1.34642029245314,not_created
Bishan East Zone '5' RC,103.854284505545,1.34488600521874,not_created
Bukit Batok East Spring View RC,103.75662884005,1.34355359442489,not_created
Bukit Batok East Zone '1' RC,103.754738153497,1.34983226368172,not_created
Jurong Central Zone 'C' RC,103.725111460287,1.35327578219283,not_created
Jurong Central Zone 'D' RC,103.730687892042,1.35012661102034,not_created
Jurong Central Zone 'E' RC,103.734573253901,1.34729503214292,not_created
Jurong Spring Zone 'A' RC,103.71724756003,1.34659253413456,not_created
Jurong Spring Zone 'B' RC,103.720031955507,1.35021069091626,not_created
Jurong Spring Zone 'C' RC,103.719396656137,1.35195380825186,not_created
Nanyang Zone '5' RC,103.696100645029,1.34923031923075,not_created
Bukit Batok Zone '1' RC,103.746381075641,1.34962866479059,not_created
Bukit Batok Zone '10' RC,103.745834644105,1.34600053267505,not_created
Bukit Batok Zone '2' RC,103.747258227279,1.34899499246365,not_created
Bukit Batok Zone '3' RC,103.74715850263,1.35153483927511,not_created
Bukit Batok Zone '4' RC,103.74447190755,1.35044711291,not_created
Yishun River Vale RC,103.84214569261,1.42923855790688,not_created
Jalan Kayu Zone '5' RC,103.875090676588,1.37353761780806,not_created
Jalan Kayu Zone '6' RC,103.875246613554,1.37151126989928,not_created
Acacia RC @ Sengkang South,103.888186057109,1.37525195927092,not_created
Angsana RC @ Sengkang South,103.889725708859,1.3778110303394,not_created
Hibiscus RC @ Sengkang South,103.893597446476,1.3775272107324,not_created
Maple RC @ Sengkang South,103.885412794283,1.37574544361277,not_created
Palmview RC @ Sengkang South,103.889890526114,1.37952941706429,not_created
Fengshan Aspen RN,103.939046438374,1.32925881791274,not_created
Fengshan Mulberry RN,103.940763688729,1.32769194258337,not_created
Fengshan Pine RN,103.935458651157,1.33145573211412,not_created
Bukit Batok Zone '5' RC,103.742658133636,1.34814948611637,not_created
Bukit Batok Zone '6' RC,103.740909287953,1.34660732592103,not_created
Bukit Batok Zone '7' RC,103.749956100273,1.34548007298132,not_created
Bukit Batok Zone '8' RC,103.752217339308,1.34719280806457,not_created
Bukit Batok Zone '9' RC,103.752597909225,1.34848614747867,not_created
Punggol Gardens RC,103.914059785087,1.39550059524015,not_created
Bukit Panjang Zone '1' RC,103.766714658715,1.37798469731593,not_created
Bukit Panjang Zone '2' RC,103.76985281747,1.37720047596343,not_created
Bukit Panjang Zone '3' RC,103.77165651177,1.37526298405197,not_created
Bukit Panjang Zone '4' RC,103.775467375907,1.37440259964465,not_created
Taman Jurong Zone 'F' RC,103.72104338932,1.33283358419313,not_created
Yew Tee Zone '8' RC,103.747524167247,1.40101416105742,not_created
Yew Tee Zone '9' RC,103.752052779458,1.40295563395425,not_created
Chong Pang Zone '1' RC,103.829071976016,1.43232354853528,not_created
Chong Pang Zone '2' RC,103.829347810454,1.43482138645097,not_created
Chong Pang Zone '3' RC,103.830148773226,1.43352896233041,not_created
Chong Pang Zone '4' RC,103.830253386983,1.43198318860023,not_created
Yuhua Zone '4' RC,103.736754209039,1.34137214446027,not_created
Yuhua Zone '5' RC,103.730708677428,1.34875785943484,not_created
Yuhua Zone '6' RC,103.740057262006,1.34177657804898,not_created
Yuhua Zone '7' RC,103.738093360981,1.33775456337191,not_created
Geylang Serai RC,103.89659120239,1.31258917209668,not_created
Tampines North Zone '6' RC,103.952704907495,1.36300828886632,not_created
Tampines North Zone '7' RC,103.957741432609,1.36190675523653,not_created
Bukit Gombak Sunshine RC,103.750409722496,1.35628923706621,not_created
Chua Chu Kang Zone '1' RC,103.756924620634,1.38092710603597,not_created
Chua Chu Kang Zone '2' RC,103.754738726488,1.37913357055261,not_created
Chua Chu Kang Zone '3' RC,103.751921310539,1.37748544496417,not_created
Woodlands Zone '5' RN,103.797369396622,1.44005836545125,not_created
Woodlands Zone '6' RN,103.798887785498,1.44288019238587,not_created
Chua Chu Kang Zone '5' RC,103.748137635977,1.38020694954812,not_created
Sembawang Zone 'K' RN,103.824578502698,1.450484218206,not_created
Woodlands Zone '1' RN,103.790761501739,1.43966937731992,not_created
Woodlands Zone '2' RN,103.793474578196,1.44330259673776,not_created
Woodlands Zone '3' RN,103.790602762447,1.44479629224386,not_created
Woodlands Zone '4' RN,103.795048911761,1.43995507442934,not_created
Toa Payoh East Zone '2' RC,103.858779661598,1.33914879833055,not_created
Beo Crescent RN,103.828454024694,1.28817133971197,not_created
Canberra Zone '8' RN,103.814073168516,1.44747792873209,not_created
Jalan Kayu Zone '7' RC,103.879333196929,1.38045230791702,not_created
Jalan Kayu Zone '8' RC,103.88006627353,1.38119524023464,not_created
Bishan East Zone '1' RC,103.84904106245,1.34681028908282,not_created
Taman Jurong Zone 'C' RN,103.721301072728,1.3364809301094,not_created
Bedok Reservoir-Punggol Crest RC,103.890971508569,1.37340362594623,not_created
Boon Lay Zone 'B' RN,103.705396300851,1.3439945094899,not_created
Boon Lay Zone 'C' RN,103.708033297812,1.34509372760706,not_created
Toa Payoh East Zone '6' RC,103.853798054348,1.33309079158557,not_created
Ah Hood Gardens RC,103.844796781764,1.32855770938618,not_created
Toa Payoh Heights RC,103.845731213125,1.33583761968939,not_created
Toa Payoh East Zone '7' RC,103.852543131074,1.33717651345097,not_created
Toa Payoh North Zone '1' RC,103.849589133167,1.34152911002816,not_created
Toa Payoh East Zone '4' RC,103.857828776407,1.33284519879894,not_created
Cashew Zone '1' RC,103.768952440278,1.37550298548311,not_created
East Canberra Zone 2 RN,103.831439770552,1.44565375583576,not_created
East Canberra Zone 3 RN,103.833182405575,1.44419462276572,not_created
Chua Chu Kang Zone '6' RC,103.744574239663,1.37829225635697,not_created
Chua Chu Kang Zone '7' RC,103.748460045952,1.37604113403428,not_created
Nanyang Zone '1' RC,103.689734185563,1.34162139876422,not_created
Nanyang Zone '2' RC,103.689772561602,1.34287698055588,not_created
Nanyang Zone '3' RC,103.697134595045,1.34594304756888,not_created
Nanyang Zone '4' RC,103.691936514521,1.34642680133764,not_created
Marsiling Zone '5' RN,103.777670032737,1.43464079631963,not_created
Marsiling Zone '7' RN,103.773369825172,1.44540729057289,not_created
Woodgrove Zone '1' RC,103.793326214068,1.43371599792133,not_created
Woodgrove Zone '2' RC,103.781199571238,1.43608294440149,not_created
